12/24/1992,317952.25,95831.75,355475.25,
12/28/1992,327538.75,93876,346360.5,
12/29/1992,343516.25,92898.125,349398.75,
12/30/1992,333929.75,95831.75,352437,
12/31/1992,346711.75,92957.5,378658,
1/4/1993,357896,105678,375476,
1/5/1993,356298.25,99807,385022,
1/6/1993,341918.5,96871.5,385022,
1/7/1993,336326.375,97850,375476,
1/8/1993,332332,97850,375476,
1/11/1993,329136.5,95893,369112,
1/12/1993,332332,95893,378658,
1/13/1993,330734.25,105678,385022,
1/14/1993,324343.25,99807,378658,
1/15/1993,338723,99807,385022,
1/18/1993,348309.5,95893,378658,
1/19/1993,353102.75,97850,378658,
1/20/1993,358694.875,100785.5,385022,
1/21/1993,377069,100785.5,385022,
1/22/1993,370678,105678,372294,
1/25/1993,373873.5,104699.5,381840,
1/26/1993,377069,105678,378658,
1/27/1993,380264.5,100785.5,381840,
1/28/1993,367482.5,100785.5,381840,
1/29/1993,361091.5,97850,381840,
2/1/1993,367482.5,97850,388204,
2/2/1993,386655.5,97850,407296,
2/3/1993,387454.375,97850,420024,
2/4/1993,393046.5,91000.5,426388,
2/5/1993,388253.25,84151,413660,
2/8/1993,364287,82194,413660,
2/9/1993,340320.75,86108,413660,
2/10/1993,333929.75,83172.5,413660,
2/11/1993,345114,79258.5,420024,
2/12/1993,343516.25,78280,423206,
2/16/1993,335527.5,82194,413660,
2/17/1993,289192.75,82194,375476,
2/18/1993,279606.25,80237,343656,
2/19/1993,281204,79258.5,346838,
2/22/1993,271617.5,80237,292744,
2/23/1993,293986,74366,267288,
2/24/1993,290790.5,74366,292744,
2/25/1993,281204,73387.5,321382,
2/26/1993,292388.25,72409,337292,
3/1/1993,319550,73387.5,311836,
3/2/1993,309963.5,73387.5,292744,
3/3/1993,316354.5,70452,305472,
3/4/1993,335527.5,70452,308654,
3/5/1993,335527.5,69473.5,292744,
3/8/1993,322745.5,65559.5,292744,
3/9/1993,354700.5,65559.5,292744,
3/10/1993,354700.5,67516.5,295926,
3/11/1993,370678,69473.5,318200,
3/12/1993,389851,70452,307063,
3/15/1993,386655.5,72409,305472,
3/16/1993,367482.5,70452,327746,
3/17/1993,361091.5,73387.5,324564,
3/18/1993,329136.5,73387.5,316609,
3/19/1993,322745.5,72409,302290,
3/22/1993,309963.5,72409,302290,
3/23/1993,281204,73387.5,299108,
3/24/1993,281204,78280,311836,
3/25/1993,281204,82194,305472,
3/26/1993,316354.5,90022,302290,
3/29/1993,319550,91979,321382,
3/30/1993,322745.5,90022,337292,
3/31/1993,287447.75,78410,343550.25,
4/1/1993,290677.5,86251,324285.75,
4/2/1993,285832.875,90171.5,343550.25,
4/5/1993,293907.25,87231.125,321075,
4/6/1993,258380,88211.25,321075,
4/7/1993,242231.25,88211.25,343550.25,
4/8/1993,245461,83310.625,340339.5,
4/12/1993,219623,80370.25,321075,
4/13/1993,216393.25,76449.75,321075,
4/14/1993,229312.25,84290.75,330707.25,
4/15/1993,222852.75,80370.25,305021.25,
4/16/1993,222852.75,80370.25,317864.25,
4/19/1993,222852.75,82330.5,301810.5,
4/20/1993,216393.25,86251,321075,
4/21/1993,248690.75,89191.375,333918,
4/22/1993,258380,86251,346761,
4/23/1993,258380,83310.625,340339.5,
4/26/1993,258380,82330.5,366025.5,
4/27/1993,277758.5,82330.5,340339.5,
4/28/1993,271299,82330.5,317864.25,
4/29/1993,274528.75,82330.5,317864.25,
4/30/1993,271299,84290.75,325891.125,
5/3/1993,277758.5,88211.25,337128.75,
5/4/1993,284218,82330.5,321075,
5/5/1993,277758.5,86251,327496.5,
5/6/1993,284218,82330.5,349971.75,
5/7/1993,264839.5,88211.25,356393.25,
5/10/1993,248690.75,84290.75,349971.75,
5/11/1993,245461,88211.25,333918,
5/12/1993,245461,91151.625,330707.25,
5/13/1993,242231.25,89191.375,327496.5,
5/14/1993,251920.5,90171.5,327496.5,
5/17/1993,239001.5,84290.75,330707.25,
5/18/1993,232542,86251,343550.25,
5/19/1993,235771.75,86251,330707.25,
5/20/1993,251920.5,84290.75,333918,
5/21/1993,264839.5,83310.625,340339.5,
5/24/1993,255150.25,88211.25,330707.25,
5/25/1993,263224.625,92131.75,343550.25,
5/26/1993,271299,88211.25,343550.25,
